lot,wafer,step,tool_id,chamber,timestamp
lot_041,wafer_11,gate_etch,ETCH-G01,CH-B,2025-02-10 20:00:00
lot_041,wafer_11,contact_etch,ETCH-C01,CH-D,2025-02-10 21:00:00
lot_041,wafer_11,m1_litho,LITHO-M1,CH-B,2025-02-10 22:00:00
lot_041,wafer_11,m1_etch,ETCH-M1,CH-C,2025-02-10 23:00:00
lot_041,wafer_11,cmp,CMP-01,CH-D,2025-02-11 00:00:00
lot_041,wafer_12,gate_etch,ETCH-G01,CH-A,2025-02-10 22:00:00
lot_041,wafer_12,contact_etch,ETCH-C01,CH-D,2025-02-10 23:00:00
lot_041,wafer_12,m1_litho,LITHO-M1,CH-C,2025-02-11 00:00:00
lot_041,wafer_12,m1_etch,ETCH-M1,CH-D,2025-02-11 01:00:00
lot_041,wafer_12,cmp,CMP-01,CH-C,2025-02-11 02:00:00
lot_041,wafer_13,gate_etch,ETCH-G01,CH-D,2025-02-11 00:00:00
lot_041,wafer_13,contact_etch,ETCH-C01,CH-C,2025-02-11 01:00:00
lot_041,wafer_13,m1_litho,LITHO-M1,CH-C,2025-02-11 02:00:00
lot_041,wafer_13,m1_etch,ETCH-M1,CH-D,2025-02-11 03:00:00
lot_041,wafer_13,cmp,CMP-01,CH-A,2025-02-11 04:00:00
lot_041,wafer_14,gate_etch,ETCH-G01,CH-D,2025-02-11 02:00:00
lot_041,wafer_14,contact_etch,ETCH-C01,CH-C,2025-02-11 03:00:00
lot_041,wafer_14,m1_litho,LITHO-M1,CH-D,2025-02-11 04:00:00
lot_041,wafer_14,m1_etch,ETCH-M1,CH-A,2025-02-11 05:00:00
lot_041,wafer_14,cmp,CMP-01,CH-C,2025-02-11 06:00:00
lot_041,wafer_15,gate_etch,ETCH-G01,CH-A,2025-02-11 04:00:00
lot_041,wafer_15,contact_etch,ETCH-C01,CH-D,2025-02-11 05:00:00
lot_041,wafer_15,m1_litho,LITHO-M1,CH-A,2025-02-11 06:00:00
lot_041,wafer_15,m1_etch,ETCH-M1,CH-C,2025-02-11 07:00:00
lot_041,wafer_15,cmp,CMP-01,CH-A,2025-02-11 08:00:00
lot_041,wafer_16,gate_etch,ETCH-G01,CH-A,2025-02-11 06:00:00
lot_041,wafer_16,contact_etch,ETCH-C01,CH-A,2025-02-11 07:00:00
lot_041,wafer_16,m1_litho,LITHO-M1,CH-C,2025-02-11 08:00:00
lot_041,wafer_16,m1_etch,ETCH-M1,CH-C,2025-02-11 09:00:00
lot_041,wafer_16,cmp,CMP-01,CH-B,2025-02-11 10:00:00
lot_041,wafer_17,gate_etch,ETCH-G01,CH-B,2025-02-11 08:00:00
lot_041,wafer_17,contact_etch,ETCH-C01,CH-A,2025-02-11 09:00:00
lot_041,wafer_17,m1_litho,LITHO-M1,CH-C,2025-02-11 10:00:00
lot_041,wafer_17,m1_etch,ETCH-M1,CH-A,2025-02-11 11:00:00
lot_041,wafer_17,cmp,CMP-01,CH-B,2025-02-11 12:00:00
lot_041,wafer_18,gate_etch,ETCH-G01,CH-C,2025-02-11 10:00:00
lot_041,wafer_18,contact_etch,ETCH-C01,CH-D,2025-02-11 11:00:00
lot_041,wafer_18,m1_litho,LITHO-M1,CH-A,2025-02-11 12:00:00
lot_041,wafer_18,m1_etch,ETCH-M1,CH-D,2025-02-11 13:00:00
lot_041,wafer_18,cmp,CMP-01,CH-D,2025-02-11 14:00:00
lot_041,wafer_19,gate_etch,ETCH-G01,CH-B,2025-02-11 12:00:00
lot_041,wafer_19,contact_etch,ETCH-C01,CH-D,2025-02-11 13:00:00
lot_041,wafer_19,m1_litho,LITHO-M1,CH-C,2025-02-11 14:00:00
lot_041,wafer_19,m1_etch,ETCH-M1,CH-D,2025-02-11 15:00:00
lot_041,wafer_19,cmp,CMP-01,CH-D,2025-02-11 16:00:00
lot_041,wafer_20,gate_etch,ETCH-G01,CH-B,2025-02-11 14:00:00
lot_041,wafer_20,contact_etch,ETCH-C01,CH-B,2025-02-11 15:00:00
lot_041,wafer_20,m1_litho,LITHO-M1,CH-C,2025-02-11 16:00:00
lot_041,wafer_20,m1_etch,ETCH-M1,CH-A,2025-02-11 17:00:00
lot_041,wafer_20,cmp,CMP-01,CH-B,2025-02-11 18:00:00
lot_042,wafer_01,gate_etch,ETCH-G01,CH-C,2025-02-11 00:00:00
lot_042,wafer_01,contact_etch,ETCH-C01,CH-C,2025-02-11 01:00:00
lot_042,wafer_01,m1_litho,LITHO-M1,CH-C,2025-02-11 02:00:00
lot_042,wafer_01,m1_etch,ETCH-M1,CH-B,2025-02-11 03:00:00
lot_042,wafer_01,cmp,CMP-01,CH-D,2025-02-11 04:00:00
lot_042,wafer_02,gate_etch,ETCH-G01,CH-A,2025-02-11 02:00:00
lot_042,wafer_02,contact_etch,ETCH-C01,CH-A,2025-02-11 03:00:00
lot_042,wafer_02,m1_litho,LITHO-M1,CH-D,2025-02-11 04:00:00
lot_042,wafer_02,m1_etch,ETCH-M1,CH-B,2025-02-11 05:00:00
lot_042,wafer_02,cmp,CMP-01,CH-D,2025-02-11 06:00:00
lot_042,wafer_03,gate_etch,ETCH-G01,CH-A,2025-02-11 04:00:00
lot_042,wafer_03,contact_etch,ETCH-C01,CH-D,2025-02-11 05:00:00
lot_042,wafer_03,m1_litho,LITHO-M1,CH-D,2025-02-11 06:00:00
lot_042,wafer_03,m1_etch,ETCH-M1,CH-D,2025-02-11 07:00:00
lot_042,wafer_03,cmp,CMP-01,CH-A,2025-02-11 08:00:00
lot_042,wafer_04,gate_etch,ETCH-G01,CH-A,2025-02-11 06:00:00
lot_042,wafer_04,contact_etch,ETCH-C01,CH-C,2025-02-11 07:00:00
lot_042,wafer_04,m1_litho,LITHO-M1,CH-B,2025-02-11 08:00:00
lot_042,wafer_04,m1_etch,ETCH-M1,CH-C,2025-02-11 09:00:00
lot_042,wafer_04,cmp,CMP-01,CH-C,2025-02-11 10:00:00
lot_042,wafer_05,gate_etch,ETCH-G01,CH-D,2025-02-11 08:00:00
lot_042,wafer_05,contact_etch,ETCH-C01,CH-D,2025-02-11 09:00:00
lot_042,wafer_05,m1_litho,LITHO-M1,CH-A,2025-02-11 10:00:00
lot_042,wafer_05,m1_etch,ETCH-M1,CH-B,2025-02-11 11:00:00
lot_042,wafer_05,cmp,CMP-01,CH-B,2025-02-11 12:00:00
lot_042,wafer_06,gate_etch,ETCH-G01,CH-B,2025-02-11 10:00:00
lot_042,wafer_06,contact_etch,ETCH-C01,CH-A,2025-02-11 11:00:00
lot_042,wafer_06,m1_litho,LITHO-M1,CH-B,2025-02-11 12:00:00
lot_042,wafer_06,m1_etch,ETCH-M1,CH-A,2025-02-11 13:00:00
lot_042,wafer_06,cmp,CMP-01,CH-D,2025-02-11 14:00:00
lot_042,wafer_07,gate_etch,ETCH-G01,CH-D,2025-02-11 12:00:00
lot_042,wafer_07,contact_etch,ETCH-C01,CH-A,2025-02-11 13:00:00
lot_042,wafer_07,m1_litho,LITHO-M1,CH-B,2025-02-11 14:00:00
lot_042,wafer_07,m1_etch,ETCH-M1,CH-C,2025-02-11 15:00:00
lot_042,wafer_07,cmp,CMP-01,CH-D,2025-02-11 16:00:00
lot_042,wafer_08,gate_etch,ETCH-G01,CH-D,2025-02-11 14:00:00
lot_042,wafer_08,contact_etch,ETCH-C01,CH-B,2025-02-11 15:00:00
lot_042,wafer_08,m1_litho,LITHO-M1,CH-C,2025-02-11 16:00:00
lot_042,wafer_08,m1_etch,ETCH-M1,CH-C,2025-02-11 17:00:00
lot_042,wafer_08,cmp,CMP-01,CH-C,2025-02-11 18:00:00
lot_042,wafer_09,gate_etch,ETCH-G01,CH-B,2025-02-11 16:00:00
lot_042,wafer_09,contact_etch,ETCH-C01,CH-D,2025-02-11 17:00:00
lot_042,wafer_09,m1_litho,LITHO-M1,CH-C,2025-02-11 18:00:00
lot_042,wafer_09,m1_etch,ETCH-M1,CH-A,2025-02-11 19:00:00
lot_042,wafer_09,cmp,CMP-01,CH-A,2025-02-11 20:00:00
lot_042,wafer_10,gate_etch,ETCH-G01,CH-A,2025-02-11 18:00:00
lot_042,wafer_10,contact_etch,ETCH-C01,CH-A,2025-02-11 19:00:00
lot_042,wafer_10,m1_litho,LITHO-M1,CH-B,2025-02-11 20:00:00
lot_042,wafer_10,m1_etch,ETCH-M1,CH-B,2025-02-11 21:00:00
lot_042,wafer_10,cmp,CMP-01,CH-A,2025-02-11 22:00:00
lot_042,wafer_11,gate_etch,ETCH-G01,CH-C,2025-02-11 20:00:00
lot_042,wafer_11,contact_etch,ETCH-C01,CH-B,2025-02-11 21:00:00
lot_042,wafer_11,m1_litho,LITHO-M1,CH-A,2025-02-11 22:00:00
lot_042,wafer_11,m1_etch,ETCH-M1,CH-D,2025-02-11 23:00:00
lot_042,wafer_11,cmp,CMP-01,CH-D,2025-02-12 00:00:00
lot_042,wafer_12,gate_etch,ETCH-G01,CH-C,2025-02-11 22:00:00
lot_042,wafer_12,contact_etch,ETCH-C01,CH-A,2025-02-11 23:00:00
lot_042,wafer_12,m1_litho,LITHO-M1,CH-B,2025-02-12 00:00:00
lot_042,wafer_12,m1_etch,ETCH-M1,CH-D,2025-02-12 01:00:00
lot_042,wafer_12,cmp,CMP-01,CH-C,2025-02-12 02:00:00
lot_042,wafer_13,gate_etch,ETCH-G01,CH-D,2025-02-12 00:00:00
lot_042,wafer_13,contact_etch,ETCH-C01,CH-A,2025-02-12 01:00:00
lot_042,wafer_13,m1_litho,LITHO-M1,CH-A,2025-02-12 02:00:00
lot_042,wafer_13,m1_etch,ETCH-M1,CH-A,2025-02-12 03:00:00
lot_042,wafer_13,cmp,CMP-01,CH-B,2025-02-12 04:00:00
lot_042,wafer_14,gate_etch,ETCH-G01,CH-C,2025-02-12 02:00:00
lot_042,wafer_14,contact_etch,ETCH-C01,CH-B,2025-02-12 03:00:00
lot_042,wafer_14,m1_litho,LITHO-M1,CH-D,2025-02-12 04:00:00
lot_042,wafer_14,m1_etch,ETCH-M1,CH-C,2025-02-12 05:00:00
lot_042,wafer_14,cmp,CMP-01,CH-D,2025-02-12 06:00:00
lot_042,wafer_15,gate_etch,ETCH-G01,CH-D,2025-02-12 04:00:00
lot_042,wafer_15,contact_etch,ETCH-C01,CH-A,2025-02-12 05:00:00
lot_042,wafer_15,m1_litho,LITHO-M1,CH-A,2025-02-12 06:00:00
lot_042,wafer_15,m1_etch,ETCH-M1,CH-C,2025-02-12 07:00:00
lot_042,wafer_15,cmp,CMP-01,CH-D,2025-02-12 08:00:00
lot_042,wafer_16,gate_etch,ETCH-G01,CH-B,2025-02-12 06:00:00
lot_042,wafer_16,contact_etch,ETCH-C01,CH-C,2025-02-12 07:00:00
lot_042,wafer_16,m1_litho,LITHO-M1,CH-C,2025-02-12 08:00:00
lot_042,wafer_16,m1_etch,ETCH-M1,CH-B,2025-02-12 09:00:00
lot_042,wafer_16,cmp,CMP-01,CH-D,2025-02-12 10:00:00
lot_042,wafer_17,gate_etch,ETCH-G01,CH-A,2025-02-12 08:00:00
lot_042,wafer_17,contact_etch,ETCH-C01,CH-B,2025-02-12 09:00:00
lot_042,wafer_17,m1_litho,LITHO-M1,CH-D,2025-02-12 10:00:00
lot_042,wafer_17,m1_etch,ETCH-M1,CH-B,2025-02-12 11:00:00
lot_042,wafer_17,cmp,CMP-01,CH-A,2025-02-12 12:00:00
lot_042,wafer_18,gate_etch,ETCH-G01,CH-A,2025-02-12 10:00:00
lot_042,wafer_18,contact_etch,ETCH-C01,CH-C,2025-02-12 11:00:00
lot_042,wafer_18,m1_litho,LITHO-M1,CH-C,2025-02-12 12:00:00
lot_042,wafer_18,m1_etch,ETCH-M1,CH-C,2025-02-12 13:00:00
lot_042,wafer_18,cmp,CMP-01,CH-D,2025-02-12 14:00:00
lot_042,wafer_19,gate_etch,ETCH-G01,CH-C,2025-02-12 12:00:00
lot_042,wafer_19,contact_etch,ETCH-C01,CH-D,2025-02-12 13:00:00
lot_042,wafer_19,m1_litho,LITHO-M1,CH-A,2025-02-12 14:00:00
lot_042,wafer_19,m1_etch,ETCH-M1,CH-A,2025-02-12 15:00:00
lot_042,wafer_19,cmp,CMP-01,CH-B,2025-02-12 16:00:00
lot_042,wafer_20,gate_etch,ETCH-G01,CH-B,2025-02-12 14:00:00
lot_042,wafer_20,contact_etch,ETCH-C01,CH-D,2025-02-12 15:00:00
lot_042,wafer_20,m1_litho,LITHO-M1,CH-B,2025-02-12 16:00:00
lot_042,wafer_20,m1_etch,ETCH-M1,CH-D,2025-02-12 17:00:00
lot_042,wafer_20,cmp,CMP-01,CH-C,2025-02-12 18:00:00
lot_043,wafer_01,gate_etch,ETCH-G01,CH-D,2025-02-12 00:00:00
lot_043,wafer_01,contact_etch,ETCH-C01,CH-D,2025-02-12 01:00:00
lot_043,wafer_01,m1_litho,LITHO-M1,CH-D,2025-02-12 02:00:00
lot_043,wafer_01,m1_etch,ETCH-M1,CH-A,2025-02-12 03:00:00
lot_043,wafer_01,cmp,CMP-01,CH-A,2025-02-12 04:00:00
lot_043,wafer_02,gate_etch,ETCH-G01,CH-D,2025-02-12 02:00:00
lot_043,wafer_02,contact_etch,ETCH-C01,CH-D,2025-02-12 03:00:00
lot_043,wafer_02,m1_litho,LITHO-M1,CH-D,2025-02-12 04:00:00
lot_043,wafer_02,m1_etch,ETCH-M1,CH-C,2025-02-12 05:00:00
lot_043,wafer_02,cmp,CMP-01,CH-D,2025-02-12 06:00:00
lot_043,wafer_03,gate_etch,ETCH-G01,CH-D,2025-02-12 04:00:00
lot_043,wafer_03,contact_etch,ETCH-C01,CH-D,2025-02-12 05:00:00
lot_043,wafer_03,m1_litho,LITHO-M1,CH-D,2025-02-12 06:00:00
lot_043,wafer_03,m1_etch,ETCH-M1,CH-A,2025-02-12 07:00:00
lot_043,wafer_03,cmp,CMP-01,CH-D,2025-02-12 08:00:00
lot_043,wafer_04,gate_etch,ETCH-G01,CH-C,2025-02-12 06:00:00
lot_043,wafer_04,contact_etch,ETCH-C01,CH-A,2025-02-12 07:00:00
lot_043,wafer_04,m1_litho,LITHO-M1,CH-C,2025-02-12 08:00:00
lot_043,wafer_04,m1_etch,ETCH-M1,CH-A,2025-02-12 09:00:00
lot_043,wafer_04,cmp,CMP-01,CH-C,2025-02-12 10:00:00
lot_043,wafer_05,gate_etch,ETCH-G01,CH-B,2025-02-12 08:00:00
lot_043,wafer_05,contact_etch,ETCH-C01,CH-A,2025-02-12 09:00:00
lot_043,wafer_05,m1_litho,LITHO-M1,CH-D,2025-02-12 10:00:00
lot_043,wafer_05,m1_etch,ETCH-M1,CH-A,2025-02-12 11:00:00
lot_043,wafer_05,cmp,CMP-01,CH-C,2025-02-12 12:00:00
lot_043,wafer_06,gate_etch,ETCH-G01,CH-D,2025-02-12 10:00:00
lot_043,wafer_06,contact_etch,ETCH-C01,CH-C,2025-02-12 11:00:00
lot_043,wafer_06,m1_litho,LITHO-M1,CH-C,2025-02-12 12:00:00
lot_043,wafer_06,m1_etch,ETCH-M1,CH-C,2025-02-12 13:00:00
lot_043,wafer_06,cmp,CMP-01,CH-D,2025-02-12 14:00:00
lot_043,wafer_07,gate_etch,ETCH-G01,CH-B,2025-02-12 12:00:00
lot_043,wafer_07,contact_etch,ETCH-C01,CH-A,2025-02-12 13:00:00
lot_043,wafer_07,m1_litho,LITHO-M1,CH-B,2025-02-12 14:00:00
lot_043,wafer_07,m1_etch,ETCH-M1,CH-A,2025-02-12 15:00:00
lot_043,wafer_07,cmp,CMP-01,CH-B,2025-02-12 16:00:00
lot_043,wafer_08,gate_etch,ETCH-G01,CH-D,2025-02-12 14:00:00
lot_043,wafer_08,contact_etch,ETCH-C01,CH-C,2025-02-12 15:00:00
lot_043,wafer_08,m1_litho,LITHO-M1,CH-A,2025-02-12 16:00:00
lot_043,wafer_08,m1_etch,ETCH-M1,CH-C,2025-02-12 17:00:00
lot_043,wafer_08,cmp,CMP-01,CH-C,2025-02-12 18:00:00
lot_043,wafer_09,gate_etch,ETCH-G01,CH-B,2025-02-12 16:00:00
lot_043,wafer_09,contact_etch,ETCH-C01,CH-D,2025-02-12 17:00:00
lot_043,wafer_09,m1_litho,LITHO-M1,CH-B,2025-02-12 18:00:00
lot_043,wafer_09,m1_etch,ETCH-M1,CH-C,2025-02-12 19:00:00
lot_043,wafer_09,cmp,CMP-01,CH-C,2025-02-12 20:00:00
lot_043,wafer_10,gate_etch,ETCH-G01,CH-A,2025-02-12 18:00:00
lot_043,wafer_10,contact_etch,ETCH-C01,CH-B,2025-02-12 19:00:00
lot_043,wafer_10,m1_litho,LITHO-M1,CH-B,2025-02-12 20:00:00
lot_043,wafer_10,m1_etch,ETCH-M1,CH-D,2025-02-12 21:00:00
lot_043,wafer_10,cmp,CMP-01,CH-C,2025-02-12 22:00:00
lot_043,wafer_11,gate_etch,ETCH-G01,CH-B,2025-02-12 20:00:00
lot_043,wafer_11,contact_etch,ETCH-C01,CH-D,2025-02-12 21:00:00
lot_043,wafer_11,m1_litho,LITHO-M1,CH-B,2025-02-12 22:00:00
lot_043,wafer_11,m1_etch,ETCH-M1,CH-A,2025-02-12 23:00:00
lot_043,wafer_11,cmp,CMP-01,CH-D,2025-02-13 00:00:00
lot_043,wafer_12,gate_etch,ETCH-G01,CH-D,2025-02-12 22:00:00
lot_043,wafer_12,contact_etch,ETCH-C01,CH-D,2025-02-12 23:00:00
lot_043,wafer_12,m1_litho,LITHO-M1,CH-C,2025-02-13 00:00:00
lot_043,wafer_12,m1_etch,ETCH-M1,CH-C,2025-02-13 01:00:00
lot_043,wafer_12,cmp,CMP-01,CH-D,2025-02-13 02:00:00
lot_043,wafer_13,gate_etch,ETCH-G01,CH-B,2025-02-13 00:00:00
lot_043,wafer_13,contact_etch,ETCH-C01,CH-A,2025-02-13 01:00:00
lot_043,wafer_13,m1_litho,LITHO-M1,CH-D,2025-02-13 02:00:00
lot_043,wafer_13,m1_etch,ETCH-M1,CH-D,2025-02-13 03:00:00
lot_043,wafer_13,cmp,CMP-01,CH-B,2025-02-13 04:00:00
lot_043,wafer_14,gate_etch,ETCH-G01,CH-A,2025-02-13 02:00:00
lot_043,wafer_14,contact_etch,ETCH-C01,CH-A,2025-02-13 03:00:00
lot_043,wafer_14,m1_litho,LITHO-M1,CH-A,2025-02-13 04:00:00
lot_043,wafer_14,m1_etch,ETCH-M1,CH-A,2025-02-13 05:00:00
lot_043,wafer_14,cmp,CMP-01,CH-C,2025-02-13 06:00:00
lot_043,wafer_15,gate_etch,ETCH-G01,CH-B,2025-02-13 04:00:00
lot_043,wafer_15,contact_etch,ETCH-C01,CH-B,2025-02-13 05:00:00
lot_043,wafer_15,m1_litho,LITHO-M1,CH-A,2025-02-13 06:00:00
lot_043,wafer_15,m1_etch,ETCH-M1,CH-C,2025-02-13 07:00:00
lot_043,wafer_15,cmp,CMP-01,CH-C,2025-02-13 08:00:00
lot_043,wafer_16,gate_etch,ETCH-G01,CH-D,2025-02-13 06:00:00
lot_043,wafer_16,contact_etch,ETCH-C01,CH-D,2025-02-13 07:00:00
lot_043,wafer_16,m1_litho,LITHO-M1,CH-D,2025-02-13 08:00:00
lot_043,wafer_16,m1_etch,ETCH-M1,CH-B,2025-02-13 09:00:00
lot_043,wafer_16,cmp,CMP-01,CH-A,2025-02-13 10:00:00
lot_043,wafer_17,gate_etch,ETCH-G01,CH-A,2025-02-13 08:00:00
lot_043,wafer_17,contact_etch,ETCH-C01,CH-B,2025-02-13 09:00:00
lot_043,wafer_17,m1_litho,LITHO-M1,CH-B,2025-02-13 10:00:00
lot_043,wafer_17,m1_etch,ETCH-M1,CH-C,2025-02-13 11:00:00
lot_043,wafer_17,cmp,CMP-01,CH-A,2025-02-13 12:00:00
lot_043,wafer_18,gate_etch,ETCH-G01,CH-C,2025-02-13 10:00:00
lot_043,wafer_18,contact_etch,ETCH-C01,CH-C,2025-02-13 11:00:00
lot_043,wafer_18,m1_litho,LITHO-M1,CH-B,2025-02-13 12:00:00
lot_043,wafer_18,m1_etch,ETCH-M1,CH-A,2025-02-13 13:00:00
lot_043,wafer_18,cmp,CMP-01,CH-D,2025-02-13 14:00:00
lot_043,wafer_19,gate_etch,ETCH-G01,CH-C,2025-02-13 12:00:00
lot_043,wafer_19,contact_etch,ETCH-C01,CH-C,2025-02-13 13:00:00
lot_043,wafer_19,m1_litho,LITHO-M1,CH-A,2025-02-13 14:00:00
lot_043,wafer_19,m1_etch,ETCH-M1,CH-D,2025-02-13 15:00:00
lot_043,wafer_19,cmp,CMP-01,CH-C,2025-02-13 16:00:00
lot_043,wafer_20,gate_etch,ETCH-G01,CH-A,2025-02-13 14:00:00
lot_043,wafer_20,contact_etch,ETCH-C01,CH-D,2025-02-13 15:00:00
lot_043,wafer_20,m1_litho,LITHO-M1,CH-A,2025-02-13 16:00:00
lot_043,wafer_20,m1_etch,ETCH-M1,CH-A,2025-02-13 17:00:00
lot_043,wafer_20,cmp,CMP-01,CH-D,2025-02-13 18:00:00
lot_044,wafer_01,gate_etch,ETCH-G01,CH-B,2025-02-13 00:00:00
lot_044,wafer_01,contact_etch,ETCH-C01,CH-C,2025-02-13 01:00:00
lot_044,wafer_01,m1_litho,LITHO-M1,CH-B,2025-02-13 02:00:00
lot_044,wafer_01,m1_etch,ETCH-M1,CH-D,2025-02-13 03:00:00
lot_044,wafer_01,cmp,CMP-01,CH-B,2025-02-13 04:00:00
lot_044,wafer_02,gate_etch,ETCH-G01,CH-D,2025-02-13 02:00:00
lot_044,wafer_02,contact_etch,ETCH-C01,CH-C,2025-02-13 03:00:00
lot_044,wafer_02,m1_litho,LITHO-M1,CH-C,2025-02-13 04:00:00
lot_044,wafer_02,m1_etch,ETCH-M1,CH-D,2025-02-13 05:00:00
lot_044,wafer_02,cmp,CMP-01,CH-B,2025-02-13 06:00:00
lot_044,wafer_03,gate_etch,ETCH-G01,CH-B,2025-02-13 04:00:00
lot_044,wafer_03,contact_etch,ETCH-C01,CH-A,2025-02-13 05:00:00
lot_044,wafer_03,m1_litho,LITHO-M1,CH-D,2025-02-13 06:00:00
lot_044,wafer_03,m1_etch,ETCH-M1,CH-B,2025-02-13 07:00:00
lot_044,wafer_03,cmp,CMP-01,CH-B,2025-02-13 08:00:00
lot_044,wafer_04,gate_etch,ETCH-G01,CH-D,2025-02-13 06:00:00
lot_044,wafer_04,contact_etch,ETCH-C01,CH-C,2025-02-13 07:00:00
lot_044,wafer_04,m1_litho,LITHO-M1,CH-D,2025-02-13 08:00:00
lot_044,wafer_04,m1_etch,ETCH-M1,CH-C,2025-02-13 09:00:00
lot_044,wafer_04,cmp,CMP-01,CH-D,2025-02-13 10:00:00
lot_044,wafer_05,gate_etch,ETCH-G01,CH-D,2025-02-13 08:00:00
lot_044,wafer_05,contact_etch,ETCH-C01,CH-C,2025-02-13 09:00:00
lot_044,wafer_05,m1_litho,LITHO-M1,CH-D,2025-02-13 10:00:00
lot_044,wafer_05,m1_etch,ETCH-M1,CH-A,2025-02-13 11:00:00
lot_044,wafer_05,cmp,CMP-01,CH-C,2025-02-13 12:00:00
lot_044,wafer_06,gate_etch,ETCH-G01,CH-A,2025-02-13 10:00:00
lot_044,wafer_06,contact_etch,ETCH-C01,CH-B,2025-02-13 11:00:00
lot_044,wafer_06,m1_litho,LITHO-M1,CH-B,2025-02-13 12:00:00
lot_044,wafer_06,m1_etch,ETCH-M1,CH-A,2025-02-13 13:00:00
lot_044,wafer_06,cmp,CMP-01,CH-A,2025-02-13 14:00:00
lot_044,wafer_07,gate_etch,ETCH-G01,CH-D,2025-02-13 12:00:00
lot_044,wafer_07,contact_etch,ETCH-C01,CH-B,2025-02-13 13:00:00
lot_044,wafer_07,m1_litho,LITHO-M1,CH-A,2025-02-13 14:00:00
lot_044,wafer_07,m1_etch,ETCH-M1,CH-B,2025-02-13 15:00:00
lot_044,wafer_07,cmp,CMP-01,CH-C,2025-02-13 16:00:00
lot_044,wafer_08,gate_etch,ETCH-G01,CH-D,2025-02-13 14:00:00
lot_044,wafer_08,contact_etch,ETCH-C01,CH-A,2025-02-13 15:00:00
lot_044,wafer_08,m1_litho,LITHO-M1,CH-D,2025-02-13 16:00:00
lot_044,wafer_08,m1_etch,ETCH-M1,CH-B,2025-02-13 17:00:00
lot_044,wafer_08,cmp,CMP-01,CH-B,2025-02-13 18:00:00
lot_044,wafer_09,gate_etch,ETCH-G01,CH-B,2025-02-13 16:00:00
lot_044,wafer_09,contact_etch,ETCH-C01,CH-A,2025-02-13 17:00:00
lot_044,wafer_09,m1_litho,LITHO-M1,CH-A,2025-02-13 18:00:00
lot_044,wafer_09,m1_etch,ETCH-M1,CH-A,2025-02-13 19:00:00
lot_044,wafer_09,cmp,CMP-01,CH-C,2025-02-13 20:00:00
lot_044,wafer_10,gate_etch,ETCH-G01,CH-B,2025-02-13 18:00:00
lot_044,wafer_10,contact_etch,ETCH-C01,CH-A,2025-02-13 19:00:00
lot_044,wafer_10,m1_litho,LITHO-M1,CH-C,2025-02-13 20:00:00
lot_044,wafer_10,m1_etch,ETCH-M1,CH-A,2025-02-13 21:00:00
lot_044,wafer_10,cmp,CMP-01,CH-D,2025-02-13 22:00:00
lot_044,wafer_11,gate_etch,ETCH-G01,CH-C,2025-02-13 20:00:00
lot_044,wafer_11,contact_etch,ETCH-C01,CH-D,2025-02-13 21:00:00
lot_044,wafer_11,m1_litho,LITHO-M1,CH-C,2025-02-13 22:00:00
lot_044,wafer_11,m1_etch,ETCH-M1,CH-B,2025-02-13 23:00:00
lot_044,wafer_11,cmp,CMP-01,CH-D,2025-02-14 00:00:00
lot_044,wafer_12,gate_etch,ETCH-G01,CH-B,2025-02-13 22:00:00
lot_044,wafer_12,contact_etch,ETCH-C01,CH-D,2025-02-13 23:00:00
lot_044,wafer_12,m1_litho,LITHO-M1,CH-B,2025-02-14 00:00:00
lot_044,wafer_12,m1_etch,ETCH-M1,CH-B,2025-02-14 01:00:00
lot_044,wafer_12,cmp,CMP-01,CH-D,2025-02-14 02:00:00
lot_044,wafer_13,gate_etch,ETCH-G01,CH-C,2025-02-14 00:00:00
lot_044,wafer_13,contact_etch,ETCH-C01,CH-C,2025-02-14 01:00:00
lot_044,wafer_13,m1_litho,LITHO-M1,CH-B,2025-02-14 02:00:00
lot_044,wafer_13,m1_etch,ETCH-M1,CH-B,2025-02-14 03:00:00
lot_044,wafer_13,cmp,CMP-01,CH-C,2025-02-14 04:00:00
lot_044,wafer_14,gate_etch,ETCH-G01,CH-C,2025-02-14 02:00:00
lot_044,wafer_14,contact_etch,ETCH-C01,CH-A,2025-02-14 03:00:00
lot_044,wafer_14,m1_litho,LITHO-M1,CH-B,2025-02-14 04:00:00
lot_044,wafer_14,m1_etch,ETCH-M1,CH-C,2025-02-14 05:00:00
lot_044,wafer_14,cmp,CMP-01,CH-A,2025-02-14 06:00:00
lot_044,wafer_15,gate_etch,ETCH-G01,CH-B,2025-02-14 04:00:00
lot_044,wafer_15,contact_etch,ETCH-C01,CH-C,2025-02-14 05:00:00
lot_044,wafer_15,m1_litho,LITHO-M1,CH-D,2025-02-14 06:00:00
lot_044,wafer_15,m1_etch,ETCH-M1,CH-A,2025-02-14 07:00:00
lot_044,wafer_15,cmp,CMP-01,CH-A,2025-02-14 08:00:00
lot_044,wafer_16,gate_etch,ETCH-G01,CH-C,2025-02-14 06:00:00
lot_044,wafer_16,contact_etch,ETCH-C01,CH-B,2025-02-14 07:00:00
lot_044,wafer_16,m1_litho,LITHO-M1,CH-C,2025-02-14 08:00:00
lot_044,wafer_16,m1_etch,ETCH-M1,CH-C,2025-02-14 09:00:00
lot_044,wafer_16,cmp,CMP-01,CH-B,2025-02-14 10:00:00
lot_044,wafer_17,gate_etch,ETCH-G01,CH-D,2025-02-14 08:00:00
